,_id,created_at,updated_at,channel_id,content_type,content_id,content_offset_seconds,commenter,source,state,message
0,f6b22ad0-aad3-4a17-a769-cf5f9d23ac8f,2020-09-15T01:28:07.843Z,2020-09-15T01:28:07.843Z,21442544,video,741407576,41.143,"{'display_name': 'StreamElements', '_id': '100135110', 'name': 'streamelements', 'type': 'user', 'bio': 'www.StreamElements.com', 'created_at': '2015-08-21T20:25:14.224473Z', 'updated_at': '2020-09-20T09:41:46.559166Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/streamelements-profile_image-a89b9d61499d365f-300x300.png'}",chat,published,"{'body': 'n0thing is now live! Streaming VALORANT: Lets PWN', 'fragments': [{'text': 'n0thing is now live! Streaming VALORANT: Lets PWN'}], 'is_action': False, 'user_badges': [{'_id': 'moderator', 'version': '1'}, {'_id': 'partner', 'version': '1'}], 'user_color': '#5B99FF', 'user_notice_params': {}}"
1,efe1aeb5-1315-43a1-9b78-b1ec2257cbe7,2020-09-15T01:28:39.203Z,2020-09-15T01:28:39.203Z,21442544,video,741407576,72.503,"{'display_name': 'Vedon18', '_id': '86168875', 'name': 'vedon18', 'type': 'user', 'bio': 'Steam trade link: https://steamcommunity.com/tradeoffer/new/?partner=108459709&token=wGv_MOfN', 'created_at': '2015-03-24T19:47:54.851937Z', 'updated_at': '2020-06-04T18:33:39.360798Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/13e5fa74-defa-11e9-809c-784f43822e80-profile_image-300x300.png'}",chat,published,"{'body': 'Vedon18 subscribed with Twitch Prime. ', 'fragments': [{'text': 'Vedon18 subscribed with Twitch Prime. '}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#FF0000', 'user_notice_params': {'msg-id': 'sub', 'msg-param-cumulative-months': '1', 'msg-param-months': '0', 'msg-param-should-share-streak': '0', 'msg-param-sub-plan': 'Prime', 'msg-param-sub-plan-name': 'Channel Subscription (n0thingTV)', 'msg-param-was-gifted': 'false'}}"
2,8ed498a3-e85a-41a0-9357-ec8ae6b4272a,2020-09-15T01:29:17.429Z,2020-09-15T01:29:17.429Z,21442544,video,741407576,110.729,"{'display_name': 'noble145', '_id': '88452802', 'name': 'noble145', 'type': 'user', 'bio': None, 'created_at': '2015-04-13T15:44:18.403568Z', 'updated_at': '2020-08-17T06:17:16.448743Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/4b7ce0c5-9528-4ef8-9d59-846978f21390-profile_image-300x300.png'}",chat,published,"{'body': 'hey daddy', 'fragments': [{'text': 'hey daddy'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_notice_params': {}}"
3,8bb5bcee-164d-47ee-8f8e-d28fd73f5dfd,2020-09-15T01:29:17.981Z,2020-09-15T01:29:17.981Z,21442544,video,741407576,111.281,"{'display_name': '9nt_', '_id': '533099026', 'name': '9nt_', 'type': 'user', 'bio': 'Valorant / C S : G O', 'created_at': '2020-05-20T01:53:15.652779Z', 'updated_at': '2020-09-04T22:13:04.917248Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/5c5708b6-07f6-481a-b2f9-f4507a86147f-profile_image-300x300.png'}",chat,published,"{'body': 'firsr', 'fragments': [{'text': 'firsr'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#00FFED', 'user_notice_params': {}}"
4,cf2b9bd2-6b28-46bc-9a47-03ffeaffede4,2020-09-15T01:29:21.695Z,2020-09-15T01:29:21.695Z,21442544,video,741407576,114.995,"{'display_name': 'kadenmannnnn', '_id': '468646874', 'name': 'kadenmannnnn', 'type': 'user', 'bio': None, 'created_at': '2019-10-22T23:42:20.056229Z', 'updated_at': '2020-09-06T12:49:23.654093Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a6d98042-f67b-428c-9d71-bfc905ef8590-profile_image-300x300.png'}",chat,published,"{'body': 'sup', 'fragments': [{'text': 'sup'}], 'is_action': False, 'user_notice_params': {}}"
5,4fff7593-b6c4-4864-a63d-d26005593cd9,2020-09-15T01:29:25.177Z,2020-09-15T01:29:25.177Z,21442544,video,741407576,118.477,"{'display_name': 'shotwin5', '_id': '526177477', 'name': 'shotwin5', 'type': 'user', 'bio': None, 'created_at': '2020-05-05T23:29:54.658613Z', 'updated_at': '2020-05-05T23:29:54.658613Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-300x300.png'}",chat,published,"{'body': '!course', 'fragments': [{'text': '!course'}], 'is_action': False, 'user_notice_params': {}}"
6,53a209e2-f05e-4d47-aebb-7430c0942ee9,2020-09-15T01:29:25.433Z,2020-09-15T01:29:25.433Z,21442544,video,741407576,118.733,"{'display_name': 'StreamElements', '_id': '100135110', 'name': 'streamelements', 'type': 'user', 'bio': 'www.StreamElements.com', 'created_at': '2015-08-21T20:25:14.224473Z', 'updated_at': '2020-09-20T09:41:46.559166Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/streamelements-profile_image-a89b9d61499d365f-300x300.png'}",chat,published,"{'body': 'Udemy CS:GO course now for $10 until 8/30 https://www.udemy.com/course/counter-strike-global-offensive-play-like-a-pro/?couponCode=AUG2-2020', 'fragments': [{'text': 'Udemy CS:GO course now for $10 until 8/30 https://www.udemy.com/course/counter-strike-global-offensive-play-like-a-pro/?couponCode=AUG2-2020'}], 'is_action': False, 'user_badges': [{'_id': 'moderator', 'version': '1'}, {'_id': 'partner', 'version': '1'}], 'user_color': '#5B99FF', 'user_notice_params': {}}"
7,775dddd4-d021-4250-88ae-9a5707941e4f,2020-09-15T01:29:25.964Z,2020-09-15T01:29:25.964Z,21442544,video,741407576,119.264,"{'display_name': 'C0nf1ct3d_', '_id': '191368920', 'name': 'c0nf1ct3d_', 'type': 'user', 'bio': None, 'created_at': '2018-01-18T02:37:44.908831Z', 'updated_at': '2020-09-20T15:48:13.227011Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/294c98b5-e34d-42cd-a8f0-140b72fba9b0-profile_image-300x300.png'}",chat,published,"{'body': '!course', 'fragments': [{'text': '!course'}], 'is_action': False, 'user_notice_params': {}}"
8,45d66a3c-d8da-4114-b134-6ae4ca2acab4,2020-09-15T01:29:25.972Z,2020-09-15T01:29:25.972Z,21442544,video,741407576,119.272,"{'display_name': 'kadenmannnnn', '_id': '468646874', 'name': 'kadenmannnnn', 'type': 'user', 'bio': None, 'created_at': '2019-10-22T23:42:20.056229Z', 'updated_at': '2020-09-06T12:49:23.654093Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/a6d98042-f67b-428c-9d71-bfc905ef8590-profile_image-300x300.png'}",chat,published,"{'body': 'haha not first', 'fragments': [{'text': 'haha not first'}], 'is_action': False, 'user_notice_params': {}}"
9,07fecdc2-0114-4671-a1c1-358166fdfcd5,2020-09-15T01:29:26.383Z,2020-09-15T01:29:26.383Z,21442544,video,741407576,119.683,"{'display_name': '9nt_', '_id': '533099026', 'name': '9nt_', 'type': 'user', 'bio': 'Valorant / C S : G O', 'created_at': '2020-05-20T01:53:15.652779Z', 'updated_at': '2020-09-04T22:13:04.917248Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/5c5708b6-07f6-481a-b2f9-f4507a86147f-profile_image-300x300.png'}",chat,published,"{'body': 'nothing Pog', 'fragments': [{'text': 'nothing Pog'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#00FFED', 'user_notice_params': {}}"
10,ec8d2389-e82b-4083-a9ac-f14f7cedcefe,2020-09-15T01:29:26.954Z,2020-09-15T01:29:26.954Z,21442544,video,741407576,120.254,"{'display_name': 'turnyzz', '_id': '465048191', 'name': 'turnyzz', 'type': 'user', 'bio': 'insta @turnyzz', 'created_at': '2019-10-01T22:14:35.720525Z', 'updated_at': '2020-09-10T01:03:15.732667Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/cb6fdeb8-4650-48bc-8bcb-a99cd7c4686f-profile_image-300x300.png'}",chat,published,"{'body': 'hey jordan', 'fragments': [{'text': 'hey jordan'}], 'is_action': False, 'user_notice_params': {}}"
11,de97f522-5689-4bd7-a078-188e2750dbfa,2020-09-15T01:29:30.683Z,2020-09-15T01:29:30.683Z,21442544,video,741407576,123.983,"{'display_name': 'soggycereal34', '_id': '454689949', 'name': 'soggycereal34', 'type': 'user', 'bio': 'I like cheese and I worship the cheese god with my life.', 'created_at': '2019-08-14T23:39:36.984049Z', 'updated_at': '2020-09-02T19:42:22.583805Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/2e3a970e-862c-4be6-b291-b3db6dc4795a-profile_image-300x300.png'}",chat,published,"{'body': 'HI', 'fragments': [{'text': 'HI'}], 'is_action': False, 'user_color': '#00FF7F', 'user_notice_params': {}}"
12,f208268a-0c5c-4e2c-a3a9-a45c43463eed,2020-09-15T01:29:31.144Z,2020-09-15T01:29:31.144Z,21442544,video,741407576,124.444,"{'display_name': 'CR0SSF1RE', '_id': '176407371', 'name': 'cr0ssf1re', 'type': 'user', 'bio': None, 'created_at': '2017-10-03T20:25:53.65963Z', 'updated_at': '2020-07-31T21:23:37.471804Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/6da252b68d3a4271-profile_image-300x300.png'}",chat,published,"{'body': 'yep', 'fragments': [{'text': 'yep'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#1E90FF', 'user_notice_params': {}}"
13,d56b3c8c-e4cd-4021-9c92-cf824582f36a,2020-09-15T01:29:33.196Z,2020-09-15T01:29:33.196Z,21442544,video,741407576,126.496,"{'display_name': '1egend420', '_id': '453375520', 'name': '1egend420', 'type': 'user', 'bio': None, 'created_at': '2019-08-08T19:03:45.613007Z', 'updated_at': '2020-09-20T18:47:53.536604Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/7901d370-cbbb-4730-abed-231deefdd1ed-profile_image-300x300.png'}",chat,published,"{'body': 'hi', 'fragments': [{'text': 'hi'}], 'is_action': False, 'user_color': '#FF0000', 'user_notice_params': {}}"
14,13d377ff-23bc-4e0c-b1e9-5c860e9a5081,2020-09-15T01:29:35.833Z,2020-09-15T01:29:35.833Z,21442544,video,741407576,129.133,"{'display_name': '9nt_', '_id': '533099026', 'name': '9nt_', 'type': 'user', 'bio': 'Valorant / C S : G O', 'created_at': '2020-05-20T01:53:15.652779Z', 'updated_at': '2020-09-04T22:13:04.917248Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/5c5708b6-07f6-481a-b2f9-f4507a86147f-profile_image-300x300.png'}",chat,published,"{'body': 'pepeD', 'fragments': [{'text': 'pepeD'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#00FFED', 'user_notice_params': {}}"
15,4c90323c-9667-4d7c-9bb1-cb2d535a6295,2020-09-15T01:29:37.589Z,2020-09-15T01:29:37.589Z,21442544,video,741407576,130.889,"{'display_name': 'aimlesscs', '_id': '572314178', 'name': 'aimlesscs', 'type': 'user', 'bio': None, 'created_at': '2020-08-24T21:36:16.810823Z', 'updated_at': '2020-09-14T21:33:53.236946Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/27e16a0a-8b77-4e6c-b663-de3c1776f3d9-profile_image-300x300.png'}",chat,published,"{'body': '!course', 'fragments': [{'text': '!course'}], 'is_action': False, 'user_notice_params': {}}"
16,cc4ee49e-9239-4cf9-8598-6d87fda607e2,2020-09-15T01:29:37.62Z,2020-09-15T01:29:37.62Z,21442544,video,741407576,130.92,"{'display_name': 'Maslan', '_id': '78035875', 'name': 'maslan', 'type': 'user', 'bio': None, 'created_at': '2014-12-26T20:42:48.612681Z', 'updated_at': '2020-09-17T03:05:40.505839Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/58128d34babfc3c3-profile_image-300x300.png'}",chat,published,"{'body': 'hi dad', 'fragments': [{'text': 'hi dad'}], 'is_action': False, 'user_color': '#8A2BE2', 'user_notice_params': {}}"
